user_id,book_id,book_score
2676045,3239824,0
3522158,2297697,5
2005524,1310164,0
1759659,1007433,4
1060869,1084973,0
3239625,1792668,0
2627262,1201821,0
1979907,1011754,5
1418566,2067299,0
2154454,1981647,4
1670197,3009033,0
1522179,1079509,3
1338585,1937357,5
3346617,1368256,5
2362804,1066462,4
1296718,1011882,4
1060832,1186392,4
2286928,1026425,3
1202955,1016300,0
2697269,1080370,5
1120366,1927869,3
2768499,1948502,5
2992054,1337297,5
2244514,1119839,5
1389804,1028780,3
1199536,1005918,5
1898560,1007928,0
2535923,1069071,0
1426288,1071241,3
1334412,1012039,4
1391236,1082518,3
1329974,2071404,3
3328869,3323987,4
1361035,1703544,4
1506002,2061644,4
1226120,1071241,5
1307487,1449351,4
3386581,1767945,3
1187075,3616310,4
2196238,1006004,5
3148476,1090043,0
1125862,1400707,3
1066866,1024217,4
1244963,1220853,0
2608274,1483522,5
15006533,3181927,5
4540110,2253753,4
1340105,1529893,0
1043408,1026425,4
8217991,1024217,4
2627262,1070441,3
2667711,1440589,0
1198767,1006560,4
1001365,1043201,4
30258064,1052828,5
1326807,1848256,4
1013504,1007305,5
6083975,1927902,3
1045588,1464716,0
1196949,1047447,0
1416960,1012561,2
1126831,1059406,0
1293503,1087758,5
4459529,3335362,4
1005588,1008732,4
1717315,1087758,0
1413949,2382705,0
4476134,1012747,3
2350908,1138986,0
3579374,1361264,5
2728203,1765512,5
1428232,1914078,3
2272694,1203251,4
3018689,1059937,0
2287283,1029791,4
1081597,3608170,0
1432325,1011662,0
3306621,1036243,3
1482379,1316648,0
2354226,1613372,5
1849631,1046209,4
1688058,1013502,3
1674854,1394364,5
1350361,1903968,5
2238931,3995526,3
1300300,1030200,4
1453924,2256438,0
1194039,1085470,5
2829605,1441241,4
1462650,1032581,5
1385465,1141406,0
1404864,2022979,4
1428232,1030153,4
1334913,1028916,0
1865210,1261153,4
2921068,1981355,3
1398366,1079252,4
2731018,1058661,5
1010310,1088581,5
1293083,3369600,4
1904757,2250587,0
1046680,1008732,4
1106732,1062326,3
1094335,2052596,4
23549124,1029159,0
1125655,1319345,4
2296592,1004956,3
4916738,1418297,5
2566466,2359003,4
2762059,1021193,5
1324017,1080309,4
1154514,1159939,5
1551606,1016063,0
1753311,1040771,4
1018568,3091349,0
1574248,1049190,4
2334794,1781120,4
2143614,1424555,3
1216758,1143694,4
2378826,1016523,5
3284833,1391191,0
1306307,1474773,3
1396278,1004956,3
1854440,1000517,4
1506160,1214898,5
1000176,1220853,4
1958538,1089511,2
1774737,1009257,5
2131193,1465324,3
1186830,1035362,0
1997615,1054685,0
2292891,1917972,0
1000152,1051363,5
2244514,2340955,3
1062186,1986590,4
1086899,1025176,4
2607106,1056868,5
1231700,1046265,4
2200267,1024701,3
2334794,5275059,3
1148990,3813669,3
1637651,2056749,3
2532423,1090043,0
1273620,1859140,4
2489892,1132956,4
1742842,3860856,5
1471087,1016003,4
1600734,1794202,0
2511194,1065970,5
1098869,1964044,0
1930235,1025721,5
1089678,1343089,4
1513944,3315879,4
33853093,1010362,0
1480453,1052203,5
2341056,1482200,0
1089588,1856285,2
1849697,1030054,3
2062257,1028780,4
1564269,1770782,4
1489463,1016300,3
2706107,1007305,5
1017574,1023045,4
1119026,1065239,0
1326807,1082387,5
15185653,2339950,4
1106732,1029791,4
1396208,1082398,0
1346115,1865089,4
3544935,1949338,0
1303086,2035179,4
1378995,3010130,0
1715179,1020961,5
1463587,1863930,5
1594077,1063190,0
1681329,1455933,0
1249296,2032117,4
1386692,1786670,4
2956283,1018577,5
2145908,2294740,3
1342621,1080309,0
1889154,1119839,5
3519359,1596305,4
1848424,1085860,5
1228445,1074841,5
1741534,1441241,0
1849697,1017143,3
1878099,1417905,3
1080694,1024197,0
1398366,1036274,5
44523885,1082518,5
2186935,2250587,5
1412909,1082518,3
1203257,1023500,3
1112922,1007914,5
2378826,2056749,5
1229112,2295163,5
15006533,2070012,4
1292015,1049477,4
1410060,2034893,4
1028667,2256438,0
1870447,3033668,5
1712562,1020959,4
1871731,1367458,2
2051679,3905366,3
1186830,2035179,4
2007667,1926700,4
9553409,1963684,0
1400160,1028409,0
48943819,1064275,4
1133849,1426971,4
1622916,1322066,3
1359768,1008357,0
1049746,2256438,3
1531535,1069685,3
1344172,1046265,0
1454018,2115040,5
2108962,3012517,4
1210502,1045818,3
1007939,1440345,5
2727300,1200840,5
1417723,1041007,4
1397989,1067907,3
1025112,1026317,4
3059437,1044547,0
1060869,1035146,0
1281923,1807516,5
1194562,1012802,3
2727931,1214898,5
1326807,1056461,4
1244930,1008357,3
1644211,3642673,4
1115004,4886245,4
1462744,1400705,5
2452205,1455933,3
2280383,1432596,0
1984445,1981647,3
1793566,2265995,4
1658148,1062326,4
2181259,1449351,5
1042606,3626924,4
1001370,1023045,4
2708041,1082162,0
1644211,1067907,0
1001248,1022060,3
2893958,1019431,1
1445944,1061118,0
1000152,1914636,0
2000354,1077847,0
3681527,5275059,5
1991012,1039487,5
1000152,1079680,4
1931716,1400707,0
2294932,1034108,0
3839770,1963310,0
2090959,2194123,4
3827505,2382705,0
1242185,1827578,5
1128258,3776157,3
2846129,1161852,3
1793566,2071404,0
4147269,1028693,5
1562832,1021847,0
2187640,2057285,0
1059419,1036274,0
1952009,1255624,5
2133840,1026411,5
2075345,1141406,5
1092786,1044547,0
2010194,1868698,4
4417275,1060117,4
1426160,1008145,4
1351507,1049219,0
2843554,1291760,1
2894919,1016003,3
1239440,1926700,5
1982872,2070012,0
1345593,1786670,5
1349383,2057285,4
1992507,1440089,4
1413032,1086249,4
1501154,1006881,4
1344794,1000517,4
1610767,1367458,0
1161448,1033825,5
1413032,1398395,0
1669287,1000445,5
1329974,1026425,3
2152109,1962929,5
1574248,1017143,3
1022161,1057244,5
1966717,2057285,3
1249998,1029159,0
1043408,1056461,5
1410060,1441241,4
1397863,1044203,4
1318150,3644791,3
1981262,1424741,0
4271422,2070844,4
1692839,1080309,4
1222575,1009257,4
1284332,1859140,5
1873494,3012517,3
1276021,1069628,5
1215833,1019338,0
1043538,1125186,0
1214985,4618225,5
1865981,1049219,5
3999227,1063624,4
1759659,1090043,3
2057028,1226062,5
1717315,1469051,0
2866549,1020241,3
2771189,2340100,5
1413032,1322066,0
2246930,1440992,0
2287283,1439216,4
1357804,1089511,4
2564204,2298149,4
2256333,1035362,4
3482626,1400705,5
1318150,1389960,4
1500701,1005279,5
1012679,1857446,2
1861690,1075495,3
1010001,1059112,5
3930108,1059336,5
1898560,3344676,4
3346617,2008972,3
1235021,1358413,5
45337884,1279212,4
2640144,1012032,4
2896142,1453210,3
1251334,2036345,0
23549124,1013225,0
3621235,3103080,4
2792430,1344548,4
1104820,1441241,4
2437683,1082398,4
1349092,1432596,5
1947055,1039840,2
3501689,1465324,3
1374591,1032581,4
26762761,2062200,3
2727300,1008145,5
1564473,2056749,0
1747093,1420862,4
4295926,1777823,4
1439661,1794620,5
1400160,3246904,0
2229021,1965977,3
2003422,1915536,4
2837833,1022238,3
1462744,1018153,5
32663616,1082138,5
3890935,1043815,0
4313268,1023045,3
1256388,1011754,5
1310789,1361264,4
3018414,3017857,0
1005588,1007914,5
1896396,1070851,4
3111206,1439216,5
2287283,1035326,4
1865551,1082154,4
1259431,2250587,0
1721772,1016523,3
2511194,1022060,4
1430458,1851385,4
2363647,3162513,4
2233316,1026425,3
1704875,1046385,3
1552832,1050339,3
1439661,1965977,3
2228605,1358416,0
1052099,1015584,3
2942234,3088496,4
35441685,2130986,5
1551606,1440589,0
1216758,1007914,2
1075231,1044203,0
1718787,1062326,4
1509493,1023045,4
1414190,2256438,0
2188080,1089510,0
2065687,1071241,4
2334439,1916726,4
1973489,2336093,4
1609042,1078554,5
1302560,4171951,5
1496436,1914572,0
1065421,1083428,0
2437683,1035146,3
2186086,2295163,4
1965309,1119522,4
2131193,1034067,3
1234036,1013208,0
2522098,3326892,5
4101058,1070441,0
1166579,1442680,0
1485676,1358873,4
30155778,1474773,4
1341999,1400705,5
2287283,1080544,5
1371638,1002898,3
1048750,2053249,5
2237608,1013502,3
1838435,1329941,4
1461104,1140727,0
1753311,1000517,5
1873494,1029159,0
1722405,1050339,5
1691680,1020670,5
1704875,3667783,4
1635210,1012561,5
1300253,1016003,4
1212430,1082522,0
1604114,1398395,5
2378826,1049189,4
4459529,1021847,3
1168214,1085021,0
3542309,3311009,2
2708041,1090043,4
1361138,1485224,5
3170136,2034893,4
1574248,1418686,4
3268010,1016300,2
3535203,2243213,4
1536318,1981355,3
2882400,1046385,3
3579374,3642673,3
1334913,1458164,5
1391748,1063190,4
1440407,4152754,5
3148476,1547265,0
3368115,1917972,4
2152109,1013380,0
2512414,1453210,0
1941470,4011440,4
1204943,1119522,3
1204367,1034108,4
1523521,2071404,4
2350908,1270508,0
1246307,1003000,0
1240460,1016300,0
1398078,3879301,0
1631094,2297697,0
3874720,4742918,4
1186667,2243213,4
2837833,1046385,2
1838435,1041550,1
30258064,1919201,5
1987990,1152701,4
2218503,1474773,3
1352740,1009393,5
1457526,1440972,4
3231508,1026686,4
1035406,1019568,0
23073485,1019568,5
1214750,1829226,0
1112922,1041007,4
1067818,2275502,3
1120467,1013225,0
1044037,1016003,4
1077570,3211779,4
1098719,1453210,4
2379192,1078554,4
1061873,3315879,4
1791144,3073494,4
1107186,1015452,5
1055487,1040211,5
1237371,1096790,0
3508835,1036274,4
1081597,1025336,5
2094546,2133556,3
1241848,1049215,3
2840397,1141406,5
2187640,1040771,0
1228445,1007334,5
1487065,1336968,3
1234971,1069885,5
1295964,5275059,0
1228445,4173403,5
1229112,1963310,0
1194562,2297706,4
2221343,1044663,5
1376210,1084336,0
2981447,1529893,5
1333992,1431836,3
3606444,1432596,5
1849965,1456597,4
1235292,2988943,4
1630724,3053207,0
1222022,2567698,0
1389319,1069685,0
2637993,1010464,5
41863480,1092335,5
3089388,1023045,5
1997449,1014825,5
1654151,1205373,4
1219125,1029159,4
1219073,1255625,5
1991012,1040771,4
1944216,1858576,0
1684740,1069071,3
3405223,1020241,5
4916738,1873268,0
1376210,1400705,4
2136303,4171951,4
1297440,4113090,3
2565930,3009821,4
1939857,1028404,0
1135056,3865832,4
6826420,2250587,4
1313111,1819974,4
1130466,1025723,5
8918532,1085799,3
1641349,1083477,4
1198767,4011440,4
1742842,1030052,3
1229470,1029111,5
2506539,1089521,4
1510168,1070441,3
2246930,1061118,0
2931632,1027247,4
1397989,1421921,0
1192226,1937939,4
1615954,2131415,3
1772315,1040771,5
2131193,1061367,2
1065754,1089515,5
17673409,1008145,4
1006770,1016204,0
1485730,1400705,4
1871731,3908032,4
1001021,1070711,4
1262246,1418180,3
1228508,2250587,0
2094049,1340986,0
1644211,2034893,0
3666192,1058679,4
2023513,1474773,5
1323700,1464716,3
1406451,1024217,0
2920379,1025243,5
1431574,1063190,0
33783099,4885241,3
2896142,1254588,5
1127213,1026425,0
1598297,1398395,0
2061399,1041616,4
1031461,1927869,4
2342840,1012802,4
1325201,1015767,3
1426366,1089243,5
1709726,1052828,4
1045477,1019428,0
4417275,1003148,0
2226058,1948502,4
1086968,1043201,3
1341999,1016486,0
1017464,2129427,0
34502705,1017839,0
2330735,3009033,3
1417723,1013129,4
1044037,1040211,5
3518705,1013001,0
1411454,1052203,4
2180956,1059419,2
1247271,1418297,0
1669034,1581547,4
3846307,1004992,0
1094209,1064275,4
2956283,1228110,3
2121622,2243692,4
1913265,1255288,4
1502044,2030664,4
1222575,1453210,3
1234971,1040771,0
1397564,1337297,5
1202398,1330096,3
2285690,1049354,5
2068795,1007433,0
1599181,1340986,4
1228848,4113090,4
2725004,1220219,5
1044221,5385852,3
1234559,1007305,5
1092661,1422833,0
2418935,1020459,3
2920379,1427288,5
2107063,1041482,5
26226046,2180619,2
1734909,1442678,3
3476889,1859140,5
1244321,1005918,5
1277269,1056868,0
1413979,1873268,3
1141345,1829836,0
1037576,1255624,0
30155778,1019431,2
2184909,1878708,4
1202955,1040397,4
1841962,1030052,0
1331450,1331571,3
1983985,3394338,0
1426160,2298149,4
2449790,1036684,5
2731018,1319345,4
1654151,1007433,4
1247328,1793132,5
1360428,1084336,5
2240757,1049219,0
1458942,1049219,0
1190803,1878708,5
1044221,1024217,2
1156595,2256039,4
4313268,1033825,4
1278583,1794844,5
1095169,1316648,5
4054598,1087758,4
2558368,1014578,5
1159037,2159470,3
2942234,1453210,3
2151595,1082150,0
2273033,1056733,4
1463587,1024197,4
1098719,1055486,4
1865981,1039752,5
1085884,3616310,5
1106323,1087758,4
16189223,1205054,4
2931632,1068308,0
1342834,3608170,5
1462650,1085021,4
2731018,1082522,4
1059290,1011662,0
1182703,1086249,4
1219125,1358416,4
2131193,3616310,3
1113171,3010133,4
1762066,1057206,3
2728203,1159939,5
1994511,1045247,4
1300300,1041007,0
1959396,1319345,5
1341442,1085021,4
1041534,1949338,5
1966717,1050339,3
1122148,1017839,4
1044920,1028780,4
1905845,1255625,5
1506002,1255598,4
1463587,1079440,3
2711987,1453210,4
3226271,1016486,4
1712562,1084973,4
1212409,3316422,5
1228445,1400717,5
2272694,2139305,3
1292015,1008732,3
1215272,1465324,0
1963458,1703544,3
1397239,3010130,3
1125655,1008145,5
1225020,1074841,3
2244514,1204889,0
4295926,1015452,5
1398078,1786670,4
1001248,2030664,3
3018689,2567919,0
1704766,1962923,4
1540127,1065970,3
1562832,1102403,4
2022349,1433050,0
1194135,1456831,3
1164129,1065970,3
4518840,1212893,5
1434947,1044547,0
2725004,1226062,5
3138023,2070844,5
1473233,1070851,4
1048262,1322320,4
1766309,1032581,4
1257263,1968643,3
1161876,1043815,3
2296262,2003526,3
1564473,1427825,0
1533218,1770782,5
1793602,1049688,3
1052440,1400705,0
1206591,1016003,5
2095456,2214344,4
2196238,1396339,4
3257743,1066462,0
2012057,1072842,0
1365772,1459623,5
2193756,1085860,5
3799516,1862115,4
1533218,1035362,0
2727300,1043008,4
2898406,1064682,4
2094546,1914083,5
1277269,1082399,0
1889154,1021597,2
45337884,1029159,4
1723293,1753798,5
2081784,1915536,0
1432325,1382829,0
1240185,4011440,4
1201885,1361249,5
1677327,1058234,4
1463306,1968643,0
1393792,1277981,0
2858940,1082334,5
1995403,1023045,4
1413949,1915536,0
1793566,1457306,4
1430458,2133074,0
26226046,1080370,3
1186290,1033825,4
1194375,1040771,0
1489463,3392046,4
1679516,3369793,5
1114594,1418180,0
1095169,1968643,1
2036248,1027247,4
1836788,1066462,4
1159037,1030153,5
1507030,1863930,5
1848424,1205370,4
1222575,1258490,5
1398995,1003284,3
2821495,1822793,4
26932917,1066462,0
2540966,2258803,3
1902873,1394364,5
1489463,1040104,4
2329743,1040104,5
1241848,1066462,5
1009865,1038267,5
1484677,1024217,5
1758444,1080687,0
1337383,1028916,0
1384935,1004992,0
1142500,1016300,1
1141345,1026425,0
1431574,1030052,0
2081593,1068920,5
1439715,1159939,0
2041802,1057244,2
2046032,1018153,4
1905845,1063624,5
1005070,1082398,4
1132726,1082334,0
3233333,1087758,3
3321376,1049215,3
2807999,1026686,3
2286588,1063245,4
6470821,1056295,0
2728203,2382705,4
1939857,1985223,5
1311079,1101607,0
2366981,1382829,0
1100861,1279212,0
2329743,1056023,0
1485676,1440589,4
1037453,1868698,0
2107950,1082334,4
1017574,2160292,4
1511382,1275608,5
1635720,1258498,4
1007939,1036274,3
3666192,3860856,4
1742842,3290010,1
1147451,1069848,5
3257743,1226062,0
1195014,2056749,4
2975240,1367458,4
1534150,1064271,4
1803919,1089512,0
1418881,1457306,3
1904648,1823349,0
1054427,1856285,0
1365772,1917972,5
1013850,1205370,4
2707462,1056868,5
1235021,1021273,4
2522909,1455933,0
1306646,1312333,3
1624285,1865891,5
1622795,1022238,0
1212458,1440089,0
1759659,1264579,5
1016744,1020670,0
1480453,1968643,3
2133835,3609132,5
1087580,1258490,4
1536179,1937939,4
1402132,3259440,3
1451641,1440972,5
2843554,5363767,5
2108962,1018153,4
1107186,1263399,5
1803449,1077847,5
2323748,1001193,4
1281923,1417905,4
1523678,1007433,0
1824319,1441869,4
1113703,1225977,0
1069050,1141406,5
2274261,1035362,5
1747093,1034108,0
1014603,4238754,4
1682966,1292416,5
1487971,4010969,0
1349016,3010133,5
3151973,2567919,5
2169835,1079440,0
1560589,1051440,5
1393792,1082387,0
2193756,1028270,4
2446204,3626924,0
1338585,3010133,4
1506002,1382840,5
2041802,1793132,5
4054598,1205373,5
1268695,1034108,4
2287283,1439894,5
1091637,1039752,3
38808396,1101607,0
1229607,1882933,0
1065421,1004322,0
1686645,1822793,3
1228885,1461903,5
1166030,1143694,4
6097852,1085860,5
1511656,1937357,5
1947055,2133254,2
1704875,1034108,3
1216206,2143732,4
1439032,2980812,3
1902672,4885241,5
1257229,1030052,0
1686645,1941558,4
1467544,1016300,0
3328869,1019485,3
1293083,1062326,0
1885232,1024197,4
3138023,1794620,4
1398366,1868896,5
2131193,1082349,3
1533218,1007305,5
1676763,1358873,0
1001248,1059406,3
1817618,1203244,0
1119534,3073494,4
1214986,1078554,3
1778614,1016003,0
2331207,1803022,5
2334794,1458192,4
22170982,1433377,5
1229112,3616310,3
2085513,1868896,3
1480546,1087145,0
1022161,1382836,4
2863868,1033190,5
1393792,1045818,0
1154663,1056733,5
1896147,1859140,5
1754129,1009257,0
1061781,1066462,0
2858940,1482200,4
1263559,2158189,4
1065695,1205370,4
1067364,1013129,4
1077447,3140801,5
2113309,1007305,0
2631293,1848256,4
1622795,1035362,0
1003232,3033668,3
2540966,1767945,4
1037472,1915337,5
3773069,1261153,2
3571728,1860750,5
1167596,1071794,3
2286928,3879301,5
1889797,1431836,5
2332338,1019568,0
1836788,2143304,4
1147624,1119522,0
1855122,1012637,0
3066246,4011670,3
1133723,1034108,0
1885452,1914572,0
1066351,1035326,4
1342306,1069885,4
2894919,1057244,4
1336288,1003000,0
1717315,2009825,0
1734909,1141406,3
2005524,1058661,4
3469899,3102324,3
2298855,1964044,4
1282278,2052448,4
1670197,1424694,5
2254558,1040771,0
1374591,1024197,5
2057028,3187737,5
3336269,1401161,5
2237608,1469051,4
1045588,1003479,0
2184826,1763809,0
2433767,1066462,0
2330392,1030052,0
1849697,1001896,4
1206591,3211779,3
2778062,1010464,5
1394893,2257188,4
2357888,1322248,3
1912248,2143304,3
2078515,1452610,5
2035787,1465324,4
1126381,1433640,0
1992507,1476651,4
1154663,1006881,3
3857517,4238362,0
1025112,1874961,4
1552832,1083428,5
1462650,1092335,4
1281595,1465324,4
3684183,1023045,5
1277050,4742918,3
2686818,5366275,5
1766309,1020670,5
1257229,1758767,0
1003151,2240482,0
2603819,1028409,4
1351511,1064682,0
1021985,1044663,0
1640877,1141406,4
1434840,1008145,5
1299702,1040771,0
1399547,1419841,5
2313951,2243213,4
1264578,1848256,4
1091637,1045818,5
2506539,1203426,3
1949568,1456034,3
1595217,1040771,3
1896396,1018136,0
1560589,1032581,0
1242185,1897413,3
34502705,1283273,0
1762066,1205370,4
4165838,1753798,0
1223227,2070012,0
1454018,1028693,4
2179889,3162527,5
1341442,1417905,3
1089588,1476651,0
1781395,1119522,3
1905845,1000482,4
1059369,1069848,4
1504223,1088065,0
1691787,3010130,3
2113309,1041007,0
35905276,1041007,5
2707462,1025176,4
2291378,1041550,3
1118570,1045818,4
22170982,1257365,5
1390643,1382846,0
1402132,2297697,5
1341999,1023500,3
2171363,2035162,5
1280502,2256438,3
2136303,1770782,5
1065346,1029553,4
1655499,1013129,4
1889557,3713327,4
1005943,1022060,4
2676045,1358873,0
1168214,1068920,0
1455108,1322158,3
1018568,1848256,4
1984546,1039487,4
2194628,2243692,5
1715878,1401425,4
1001273,1058679,5
3745725,3887826,4
1907423,1255625,4
2362804,2062200,0
2363647,3259440,5
1071544,1873231,3
1717315,1058234,0
1043408,5289756,4
4054598,1046209,5
1473233,1203426,3
1708917,3713327,4
1061596,1786670,0
1289335,1065970,4
1078544,1082406,0
1344794,1006113,3
1304663,1119839,4
1682966,2119843,0
1186667,1007334,3
2821495,3887826,4
1152187,1731370,0
2107694,1119796,0
1350361,1439894,5
1619899,1000280,0
1912248,1064275,4
4476134,1440345,3
1333992,2070012,0
1408394,2131415,0
2187659,1006113,5
1289109,1453210,2
1571077,1959786,5
1223227,1044316,5
2287283,2180619,2
1122148,1336968,3
1220776,1400705,5
1345593,1358873,4
2931632,1015403,0
1688067,2133556,5
1311106,3344676,3
1533218,1067907,0
1806734,1963310,4
2837833,1007433,4
1704552,1084336,0
2009364,1046265,5
1709574,1088581,4
27581092,1029159,4
1963458,1139726,4
1568828,1007305,5
1113171,1011754,0
1982872,1452610,5
1413949,1066462,0
2186086,1026411,3
4548082,1203251,0
2503790,2971734,4
1372962,1011754,0
2048436,3140801,0
3452095,1873231,0
1227717,1394253,5
3257743,1449348,0
1244035,1440345,3
1106949,1028404,4
38775373,3211779,5
1637651,1764915,3
1717315,1009160,0
3346617,1255625,5
1314283,1082154,5
3070112,1041482,4
3271430,1054685,5
1934393,3187737,4
1487065,1449352,0
2287283,1467776,5
1430458,1400705,0
1982872,2008284,0
1430796,1851385,0
3869722,1066462,3
1466423,1949925,4
1222022,1067907,5
1357804,1013208,5
1100861,1086249,0
2230007,1057197,4
1346115,1084336,3
1049746,1080309,3
1501360,3066477,3
1482749,1027247,4
2007667,1432596,5
3137557,2070012,2
1126013,1049219,0
1119534,1031575,4
1975527,1465324,5
1043538,1056868,3
2330735,1079252,5
1869781,3266344,4
1052099,1013502,4
38775373,1767388,0
1048750,1047851,0
2288774,3014576,3
34102105,3537590,4
3408354,1001136,5
1438681,1009257,0
1249296,1006004,0
1521403,1026686,4
2215864,2297786,3
1090723,1903968,4
6470821,1022060,4
1437497,1382846,5
1709574,1013380,4
1000152,3905366,4
1398995,1851385,5
1499612,1948502,4
1902873,1914572,4
1947055,1455933,3
1228393,1026425,4
1521230,2034893,3
1001365,1057206,2
4394291,1034282,4
48943819,1213546,3
30199832,1048007,3
1341772,1013380,3
1699563,1914083,0
1865210,1344548,3
1010310,1006113,4
1067641,1082582,5
1096479,1024217,4
1059078,4112874,4
1122148,1873281,5
4476134,1848256,3
1013967,1030469,0
2535582,3181927,4
2725004,1291809,5
1253818,3392046,4
2511194,1367458,3
1010915,1003000,5
1009865,1082162,4
1148990,1059112,5
1875458,1030153,4
1471087,1119528,4
1187075,1087145,4
1190803,2034893,5
1181878,1382833,3
1107947,1777932,0
3271430,1453210,5
1690617,3995526,3
1201356,1358873,4
1411454,1703544,4
1747252,3033668,2
1065421,1006113,0
1849697,3801097,3
1536730,1046172,5
3509367,1049215,4
2471480,1006073,0
3579374,1015584,4
11962981,1065970,0
1161876,1013001,3
1009530,1892491,0
1142500,1032431,5
1042670,1028270,5
1799318,1040771,4
2751939,1040771,4
1119534,4749115,5
13318863,1080687,5
1991915,2336093,4
1086968,1023709,5
1848424,1016003,4
1059598,3000997,4
16139073,1018577,4
2567066,5275059,0
3639251,1205370,5
1704875,1857446,5
4586641,1786670,5
3523505,1045818,5
1109854,1024217,3
2566412,1217071,4
2360897,2584971,3
1849631,1461903,5
1282372,1473250,3
1402977,1082407,5
15006533,2008284,5
1496436,1212080,4
1959396,2240482,4
1151238,1082518,2
1376633,1069848,3
1480744,1213546,5
2288774,1024217,4
1145451,1062193,5
1313111,1141406,5
1439032,3662594,4
1000375,1006113,4
1292689,5366275,4
6083975,3043491,4
1634749,1439894,3
1085505,1031740,4
1733899,1868896,4
1408393,1070711,4
2131193,1082584,5
1214750,1045818,5
2731018,4074636,5
1169320,1228110,0
2263766,2139305,3
1789231,1794620,0
2458162,1028780,0
2884771,1926700,4
2745404,1180108,0
1273620,1949338,0
1997449,1089515,4
1164129,2062200,1
18891243,3646172,4
1431574,1030366,0
1001248,1066165,4
1015866,2360269,5
1360312,1292227,0
3114773,1041007,3
1154663,1049688,0
1082828,1059419,4
1436123,1337303,5
4459529,1079440,4
1397989,1400705,0
2091448,1968643,0
1391235,3315879,4
1704875,1436348,5
3513636,1025176,3
2357888,3071717,5
1413032,1019431,0
3213003,1449351,5
2140301,3259440,5
1228704,1014278,5
1066866,1041007,4
2688043,1078554,0
2933128,1092335,4
4711344,2131415,4
4564655,3103080,3
2287877,1090043,4
1400223,1039487,4
2012057,1455933,3
1452191,1005279,0
1219568,2061644,4
3021418,2068211,5
1573871,1084336,4
1222575,2057285,3
3501689,3259440,4
1609042,1465324,2
1342306,1036274,5
30155778,1088065,0
3480907,1255288,4
1022161,1029791,5
1166676,1221515,4
30258064,1440089,5
3542309,1358416,3
1068205,2056749,4
1091637,1022060,5
2005524,1340986,4
1439661,1125186,4
1802887,1058234,3
1368702,1963684,5
1094335,1035362,5
1016744,1082138,0
2680644,1022492,3
1194375,1358873,0
3519359,1203244,4
1382861,1281622,3
1487065,2143732,4
1674078,1985223,5
2921068,1703544,4
3856850,1003284,5
6083975,1856285,4
1947055,1007914,3
2037426,1001896,5
3138023,3394338,3
1103364,1024217,0
2670119,1012203,4
31531100,1074841,3
1641349,2363651,3
2893958,1873268,3
1229125,1119522,5
1109854,1049215,4
2286928,3013903,4
1508606,3315879,0
1154514,1061563,3
2802190,1016523,0
2891184,1019568,5
1107947,1062193,0
1630724,1396339,5
1520150,1400705,0
34502705,1767945,0
1378737,1088581,5
1012762,1012747,5
1186290,1056733,0
1147451,1529893,3
1194039,1792668,4
1329974,1013001,3
1762066,1017143,5
3452095,1026425,0
1748496,1382829,0
1037576,1040211,0
1264734,1071241,4
35441685,1016300,0
1340288,1937357,5
1895294,1040211,5
1078594,1015452,4
3408354,1082150,5
2329474,1061367,0
4897975,1005918,3
1436123,1258490,5
1486853,2284090,0
2246930,1030052,4
1420932,2360269,4
2829605,1421921,5
2374468,1071241,5
3476889,1028409,5
1418881,1141406,4
3799516,1458164,4
2326887,1082162,3
3402005,1031575,0
2494353,1856285,0
1156595,1424741,4
1823588,1090043,0
2251555,3187737,5
2272694,1033825,4
1022161,1829226,5
3436691,1051163,4
1359809,1418180,0
2085513,1028916,2
1241848,2295163,5
2141841,2130986,5
1068205,1052360,0
3881532,1453210,1
1530552,1080370,0
2846129,1027247,3
33137119,1049219,3
3773069,1119522,5
1196811,1067907,0
1166579,1089521,0
2578277,2133556,5
1023161,1343089,3
1228848,1227838,3
2735218,1055976,0
2418935,1316648,5
1587124,1465324,2
45337884,1013267,5
1376633,1030052,3
1212430,1016003,5
1691787,2171321,4
1352838,1034108,0
1415375,1051163,0
2431917,1090043,5
1315079,1013001,4
1061596,1029159,0
2139539,1082162,0
4019479,1331571,4
1141345,1823349,4
1253647,1046492,0
2136303,1080370,4
4602733,2256438,3
2330735,1008145,5
1277453,4872671,4
1049139,1034108,3
1988659,1346815,4
1310766,1803022,0
3257743,1053759,0
2133835,3626924,4
2727931,1030052,3
2023526,1046492,5
1119075,1456034,0
1220479,1059406,0
1002057,2214350,3
1300300,1070851,5
1234971,1436348,4
1430458,1424373,3
1044037,1008357,5
2532423,1063190,0
1468879,1006004,4
1223227,1012489,0
30160527,1101607,0
24318485,1034108,0
1619899,1011754,0
2023513,2171321,5
1903624,2159470,3
1275889,1291355,4
1119026,1853785,5
1896396,1459623,5
1326577,1058661,0
1196949,1420862,0
1397515,2129427,0
1066775,1012747,0
1347511,2081876,4
2133461,1056733,4
1673197,4113090,3
1174018,2243692,0
1480453,1786670,5
2334439,1439216,5
47513621,1914083,4
2566466,1025723,5
3446003,1059406,4
1277269,1076045,0
1436123,1089523,4
1712562,1059419,0
3542309,1439894,3
1003843,1028270,2
1400390,1016300,4
1061873,1030052,4
1293083,3326892,0
1413032,1049477,0
1245542,1066462,4
1427152,2256438,3
1436123,1970428,5
3111206,1758767,4
2131193,1964044,1
2094546,1089515,4
2216349,1758767,5
1045794,1056868,4
2107063,1086249,5
